P34982	Q8NHC4	0.398	0.971	0.981
P34982	Q8NGD0	0.381	0.984	0.981
P34982	A6NND4	0.348	0.946	0.928
P34982	Q8TCB6	0.308	0.962	0.950
P41229	P41229	1.000	1.000	1.000
P41229	Q9BY66	0.852	0.993	0.995
P41229	Q9UGL1	0.527	0.828	0.808
P47900	P47900	1.000	1.000	1.000
P50914	P50914	1.000	1.000	1.000
P55197	P55197	1.000	1.000	1.000
P62829	P62829	1.000	1.000	1.000
P82933	P82933	1.000	1.000	1.000
Q06278	Q06278	1.000	1.000	1.000
Q13241	Q13241	1.000	1.000	1.000
Q14241	Q14241	1.000	1.000	1.000
Q15406	Q15406	1.000	1.000	1.000
Q16828	Q16828	1.000	1.000	1.000
Q16828	Q16829	0.719	0.955	0.871
Q16828	Q13115	0.340	0.895	0.820
Q4G0N4	Q4G0N4	1.000	1.000	1.000
Q5SQ64	Q5SQ64	1.000	1.000	1.000
Q5VZE5	Q5VZE5	1.000	1.000	1.000
Q6P161	Q6P161	1.000	1.000	1.000
Q6UWS5	Q6UWS5	1.000	1.000	1.000
Q6ZWK4	Q6ZWK4	1.000	1.000	1.000
Q7Z5A9	Q7Z5A9	1.000	1.000	1.000
Q7Z5A9	Q96LR4	0.619	0.910	0.864
Q86XT4	Q86XT4	1.000	1.000	1.000
Q8IYL3	Q8IYL3	1.000	1.000	1.000
Q8N5N7	Q8N5N7	1.000	1.000	1.000
Q8NEX9	Q8NEX9	1.000	1.000	1.000
Q8TDS4	Q8TDS4	1.000	1.000	1.000
Q8TDS4	P49019	0.953	0.997	0.935
Q8TDS4	Q9BXC0	0.558	0.871	0.902
Q8TDS4	O00270	0.351	0.835	0.953
Q8WXB1	Q8WXB1	1.000	1.000	1.000
Q8WXB1	Q9H867	0.361	0.959	0.965
Q96A35	Q96A35	1.000	1.000	1.000
Q96G04	Q96G04	1.000	1.000	1.000
Q96LA5	Q96LA5	1.000	1.000	1.000
Q96RU7	Q96RU7	1.000	1.000	1.000
Q9BPX1	Q9BPX1	1.000	1.000	1.000
Q9BPX1	Q9BUT1	0.322	0.911	0.992
Q9BUU2	Q9BUU2	1.000	1.000	1.000
Q9BYC8	Q9BYC8	1.000	1.000	1.000
Q9GZV9	Q9GZV9	1.000	1.000	1.000
Q9H400	Q9H400	1.000	1.000	1.000
Q9H9V9	Q9H9V9	1.000	1.000	1.000
Q9HD40	Q9HD40	1.000	1.000	1.000
Q9NRR1	Q9NRR1	1.000	1.000	1.000
Q9NY91	Q9NY91	1.000	1.000	1.000
Q9P2A4	Q9P2A4	1.000	1.000	1.000
Q9UI33	Q9UI33	1.000	1.000	1.000
Q9UI33	P35499	0.501	0.968	0.940
Q9UI33	Q99250	0.480	0.978	0.964
Q9UI33	P35498	0.470	0.973	0.958
Q9ULC6	Q9ULC6	1.000	1.000	1.000
Q9ULC6	Q9ULW8	0.575	1.000	1.000
Q9ULC6	Q9Y2J8	0.521	1.000	1.000
Q9Y2D9	Q9Y2D9	1.000	1.000	1.000
Q9Y4H4	Q9Y4H4	1.000	1.000	1.000
A0AVK6	A0AVK6	1.000	1.000	1.000
D6RGH6	D6RGH6	1.000	1.000	1.000
O14732	O14732	1.000	1.000	1.000
O14732	P29218	0.534	0.955	0.993
O43614	O43614	1.000	1.000	1.000
O43614	O43613	0.687	0.921	0.958
O75326	O75326	1.000	1.000	1.000
O94885	O94885	1.000	1.000	1.000
P00450	P00450	1.000	1.000	1.000
P02774	P02774	1.000	1.000	1.000
P08217	P08217	1.000	1.000	1.000
P08217	Q9GZN4	0.346	0.974	0.842
P08217	P00746	0.348	0.948	0.949
P08217	P49862	0.329	0.985	0.953
P0DTU3	P0DTU3	1.000	1.000	1.000
P15144	P15144	1.000	1.000	1.000
P15144	Q07075	0.357	0.928	0.907
P20594	P20594	1.000	1.000	1.000
P25090	P25090	1.000	1.000	1.000
P25090	P25089	0.722	1.000	1.000
P25090	P21462	0.688	0.997	0.997
P25090	Q99788	0.378	0.869	0.815
P25090	P46091	0.334	0.926	0.921
P25090	Q9P296	0.311	0.863	0.831
P30043	P30043	1.000	1.000	1.000
P34998	P34998	1.000	1.000	1.000
P34998	Q13324	0.745	0.896	0.905
P34998	P47871	0.314	0.913	0.870
P41247	P41247	1.000	1.000	1.000
P47901	P47901	1.000	1.000	1.000
P51398	P51398	1.000	1.000	1.000
P55317	P55317	1.000	1.000	1.000
P62841	P62841	1.000	1.000	1.000
P83110	P83110	1.000	1.000	1.000
Q06520	Q06520	1.000	1.000	1.000
Q06520	P0DMM9	0.380	0.919	0.905
Q06520	P50225	0.373	0.919	0.905
Q06520	O43704	0.414	0.870	0.861
Q13285	Q13285	1.000	1.000	1.000
Q14246	Q14246	1.000	1.000	1.000
Q15424	Q15424	1.000	1.000	1.000
Q16829	Q16829	1.000	1.000	1.000
Q16829	Q16828	0.719	0.871	0.955
Q4G176	Q4G176	1.000	1.000	1.000
Q5SSG8	Q5SSG8	1.000	1.000	1.000
Q5VZI3	Q5VZI3	1.000	1.000	1.000
Q6P1J9	Q6P1J9	1.000	1.000	1.000
Q6UWT2	Q6UWT2	1.000	1.000	1.000
Q70Z53	Q70Z53	1.000	1.000	1.000
Q7Z5W3	Q7Z5W3	1.000	1.000	1.000
Q86XT9	Q86XT9	1.000	1.000	1.000
Q8IYR6	Q8IYR6	1.000	1.000	1.000
Q8N5P1	Q8N5P1	1.000	1.000	1.000
Q8NEY3	Q8NEY3	1.000	1.000	1.000
Q8TDS7	Q8TDS7	1.000	1.000	1.000
Q8TDS7	Q96LA9	0.455	0.869	0.860
Q8TDS7	Q86SM8	0.398	0.869	0.872
Q8TDS7	P04201	0.362	0.819	0.803
Q8WXC3	Q8WXC3	1.000	1.000	1.000
Q96A37	Q96A37	1.000	1.000	1.000
Q96G61	Q96G61	1.000	1.000	1.000
Q96G61	Q9NZJ9	0.919	0.982	0.889
Q96LA6	Q96LA6	1.000	1.000	1.000
Q96LA6	Q6DN72	0.308	0.890	0.857
Q96S53	Q96S53	1.000	1.000	1.000
Q9BPZ2	Q9BPZ2	1.000	1.000	1.000
Q9BUV0	Q9BUV0	1.000	1.000	1.000
Q9BYC9	Q9BYC9	1.000	1.000	1.000
Q9GZY6	Q9GZY6	1.000	1.000	1.000
Q9H425	Q9H425	1.000	1.000	1.000
Q9HAB3	Q9HAB3	1.000	1.000	1.000
Q9HAB3	Q9NWF4	0.865	0.996	0.996
Q9NNW5	Q9NNW5	1.000	1.000	1.000
Q9NRV9	Q9NRV9	1.000	1.000	1.000
Q9NYB5	Q9NYB5	1.000	1.000	1.000
Q9P2D8	Q9P2D8	1.000	1.000	1.000
Q9UI36	Q9UI36	1.000	1.000	1.000
Q9ULD4	Q9ULD4	1.000	1.000	1.000
Q9Y2E5	Q9Y2E5	1.000	1.000	1.000
Q9Y4K4	Q9Y4K4	1.000	1.000	1.000
A0PJY2	A0PJY2	1.000	1.000	1.000
G2XKQ0	G2XKQ0	1.000	1.000	1.000
O14798	O14798	1.000	1.000	1.000
O43653	O43653	1.000	1.000	1.000
O75355	O75355	1.000	1.000	1.000
O94888	O94888	1.000	1.000	1.000
P00540	P00540	1.000	1.000	1.000
P02776	P02776	1.000	1.000	1.000
P08473	P08473	1.000	1.000	1.000
P08473	P42892	0.389	0.984	0.940
P08473	P78562	0.366	0.925	0.929
P0DTU4	P0DTU4	1.000	1.000	1.000
P0DTU4	P0DSE2	0.774	1.000	1.000
P15260	P15260	1.000	1.000	1.000
P20702	P20702	1.000	1.000	1.000
P20702	Q13349	0.660	0.980	0.979
P25105	P25105	1.000	1.000	1.000
P25105	Q9H244	0.325	0.863	0.848
P25105	Q15743	0.305	0.918	0.825
P30050	P30050	1.000	1.000	1.000
P35030	P35030	1.000	1.000	1.000
P41279	P41279	1.000	1.000	1.000
P47914	P47914	1.000	1.000	1.000
P51449	P51449	1.000	1.000	1.000
P51449	P35398	0.500	0.965	0.885
P55808	P55808	1.000	1.000	1.000
P62851	P62851	1.000	1.000	1.000
P83111	P83111	1.000	1.000	1.000
Q07075	Q07075	1.000	1.000	1.000
Q07075	P15144	0.357	0.907	0.928
Q13310	Q13310	1.000	1.000	1.000
Q13310	Q4VXU2	0.654	0.975	0.985
Q14249	Q14249	1.000	1.000	1.000
Q15428	Q15428	1.000	1.000	1.000
Q16832	Q16832	1.000	1.000	1.000
Q4KMQ2	Q4KMQ2	1.000	1.000	1.000
Q4KMQ2	Q32M45	0.449	0.957	0.906
Q4KMQ2	Q9NQ90	0.373	0.907	0.865
Q5SW96	Q5SW96	1.000	1.000	1.000
Q5W186	Q5W186	1.000	1.000	1.000
Q6P1L8	Q6P1L8	1.000	1.000	1.000
Q6UWV6	Q6UWV6	1.000	1.000	1.000
Q6UWV6	Q6UWR7	0.312	0.904	0.959
Q719H9	Q719H9	1.000	1.000	1.000
Q719H9	Q96SI1	0.797	1.000	0.908
Q7Z6A9	Q7Z6A9	1.000	1.000	1.000
Q86Y13	Q86Y13	1.000	1.000	1.000
Q8IYW5	Q8IYW5	1.000	1.000	1.000
Q8N5Y2	Q8N5Y2	1.000	1.000	1.000
Q8NEZ4	Q8NEZ4	1.000	1.000	1.000
Q8NEZ4	O14686	0.313	0.973	0.988
Q8TDU6	Q8TDU6	1.000	1.000	1.000
Q8WXI8	Q8WXI8	1.000	1.000	1.000
Q8WXI8	Q8WTT0	0.431	0.958	0.958
Q8WXI8	Q6EIG7	0.409	0.870	0.871
Q96A54	Q96A54	1.000	1.000	1.000
Q96A54	Q86V24	0.737	0.925	0.896
Q96G74	Q96G74	1.000	1.000	1.000
Q96LA9	Q96LA9	1.000	1.000	1.000
Q96LA9	Q8TDS7	0.427	0.947	0.966
Q96LA9	Q86SM8	0.381	0.888	0.904
Q96LA9	P04201	0.388	0.811	0.812
Q96S96	Q96S96	1.000	1.000	1.000
Q9BPZ3	Q9BPZ3	1.000	1.000	1.000
Q9BV44	Q9BV44	1.000	1.000	1.000
Q9BYD1	Q9BYD1	1.000	1.000	1.000
Q9H0A6	Q9H0A6	1.000	1.000	1.000
Q9H469	Q9H469	1.000	1.000	1.000
Q9HAC7	Q9HAC7	1.000	1.000	1.000
Q9NP55	Q9NP55	1.000	1.000	1.000
Q9NRW4	Q9NRW4	1.000	1.000	1.000
Q9NYJ1	Q9NYJ1	1.000	1.000	1.000
Q9P2M1	Q9P2M1	1.000	1.000	1.000
Q9UI40	Q9UI40	1.000	1.000	1.000
Q9UI40	Q9HC58	0.392	0.829	0.856
Q9ULD5	Q9ULD5	1.000	1.000	1.000
Q9Y2I2	Q9Y2I2	1.000	1.000	1.000
Q9Y2I2	Q96CW9	0.599	0.950	0.970
Q9Y4X0	Q9Y4X0	1.000	1.000	1.000
A1L167	A1L167	1.000	1.000	1.000
H3BV60	H3BV60	1.000	1.000	1.000
O14804	O14804	1.000	1.000	1.000
O14804	Q969N4	0.442	0.953	0.965
O14804	Q96RI8	0.442	0.953	0.957
O43679	O43679	1.000	1.000	1.000
O75363	O75363	1.000	1.000	1.000
O94892	O94892	1.000	1.000	1.000
O94892	Q6ECI4	0.441	0.989	0.912
O94892	Q9NYW8	0.438	0.992	0.982
O94892	Q9NZL3	0.427	0.998	0.959
O94892	Q8TF45	0.422	0.994	0.996
O94892	Q03923	0.436	0.988	0.990
O94892	Q9Y2P7	0.430	0.948	0.986
O94892	P21506	0.399	0.988	0.974
O94892	Q8NEP9	0.386	0.952	0.943
O94892	Q8WV37	0.450	0.824	0.964
O94892	Q9UJL9	0.370	0.817	0.856
P00739	P00739	1.000	1.000	1.000
P02778	P02778	1.000	1.000	1.000
P08476	P08476	1.000	1.000	1.000
P0DXC1	P0DXC1	1.000	1.000	1.000
P15374	P15374	1.000	1.000	1.000
P20809	P20809	1.000	1.000	1.000
P25929	P25929	1.000	1.000	1.000
P25929	P50391	0.461	0.875	0.899
P30273	P30273	1.000	1.000	1.000
P35218	P35218	1.000	1.000	1.000
P35218	Q9Y2D0	0.641	0.915	0.880
P35218	P22748	0.315	0.866	0.859
P41594	P41594	1.000	1.000	1.000
P48048	P48048	1.000	1.000	1.000
P51531	P51531	1.000	1.000	1.000
P51531	P51532	0.735	0.997	0.998
P56177	P56177	1.000	1.000	1.000
P62888	P62888	1.000	1.000	1.000
P83731	P83731	1.000	1.000	1.000
Q07108	Q07108	1.000	1.000	1.000
Q13319	Q13319	1.000	1.000	1.000
Q14320	Q14320	1.000	1.000	1.000
Q15543	Q15543	1.000	1.000	1.000
Q16851	Q16851	1.000	1.000	1.000
Q4U2R6	Q4U2R6	1.000	1.000	1.000
Q5SXM8	Q5SXM8	1.000	1.000	1.000
Q5XKR4	Q5XKR4	1.000	1.000	1.000
Q6P1M3	Q6P1M3	1.000	1.000	1.000
Q6UWY5	Q6UWY5	1.000	1.000	1.000
Q6UWY5	Q9NRN5	0.330	0.973	0.983
Q71SY5	Q71SY5	1.000	1.000	1.000
Q7Z6J8	Q7Z6J8	1.000	1.000	1.000
Q86Y34	Q86Y34	1.000	1.000	1.000
Q8IZD6	Q8IZD6	1.000	1.000	1.000
Q8N5Z5	Q8N5Z5	1.000	1.000	1.000
Q8NFD5	Q8NFD5	1.000	1.000	1.000
Q8NFD5	O14497	0.527	0.870	0.947
Q8TDY4	Q8TDY4	1.000	1.000	1.000
Q8WZ60	Q8WZ60	1.000	1.000	1.000
Q96A58	Q96A58	1.000	1.000	1.000
Q96GA3	Q96GA3	1.000	1.000	1.000
Q96LB8	Q96LB8	1.000	1.000	1.000
Q96LB8	Q96LB9	0.618	0.997	0.991
Q96SD1	Q96SD1	1.000	1.000	1.000
Q9BQ48	Q9BQ48	1.000	1.000	1.000
Q9BV86	Q9BV86	1.000	1.000	1.000
Q9BYD2	Q9BYD2	1.000	1.000	1.000
Q9H0A9	Q9H0A9	1.000	1.000	1.000
Q9H4B0	Q9H4B0	1.000	1.000	1.000
Q9HAD4	Q9HAD4	1.000	1.000	1.000
Q9NP86	Q9NP86	1.000	1.000	1.000
Q9NRX2	Q9NRX2	1.000	1.000	1.000
Q9NYK5	Q9NYK5	1.000	1.000	1.000
Q9P2R6	Q9P2R6	1.000	1.000	1.000
Q9UI42	Q9UI42	1.000	1.000	1.000
Q9ULI0	Q9ULI0	1.000	1.000	1.000
Q9ULI0	Q6PL18	0.511	0.888	0.891
Q9Y2I9	Q9Y2I9	1.000	1.000	1.000
Q9Y4Y9	Q9Y4Y9	1.000	1.000	1.000
Q9Y4Y9	P62310	0.349	0.912	0.804
A1L188	A1L188	1.000	1.000	1.000
L0R819	L0R819	1.000	1.000	1.000
O14817	O14817	1.000	1.000	1.000
O14817	P19075	0.376	0.933	0.958
O14817	P48509	0.339	0.920	0.909
O43692	O43692	1.000	1.000	1.000
O75394	O75394	1.000	1.000	1.000
O94913	O94913	1.000	1.000	1.000
P00740	P00740	1.000	1.000	1.000
P00740	P08709	0.407	0.926	0.871
P02818	P02818	1.000	1.000	1.000
P08514	P08514	1.000	1.000	1.000
P10092	P10092	1.000	1.000	1.000
P10092	P06881	0.875	1.000	1.000
P15884	P15884	1.000	1.000	1.000
P15884	P15923	0.521	1.000	1.000
P20936	P20936	1.000	1.000	1.000
P26012	P26012	1.000	1.000	1.000
P30291	P30291	1.000	1.000	1.000
P35237	P35237	1.000	1.000	1.000
P35237	P48594	0.465	1.000	1.000
P35237	P29508	0.462	1.000	1.000
P35237	P05121	0.331	0.936	0.871
P41597	P41597	1.000	1.000	1.000
P41597	P32246	0.587	0.818	0.882
P41597	P49238	0.463	0.816	0.862
P41597	O00421	0.398	0.853	0.936
P48061	P48061	1.000	1.000	1.000
P51532	P51532	1.000	1.000	1.000
P51532	P51531	0.737	0.998	0.997
P56277	P56277	1.000	1.000	1.000
P62891	P62891	1.000	1.000	1.000
P83876	P83876	1.000	1.000	1.000
Q08188	Q08188	1.000	1.000	1.000
Q08188	O95932	0.498	0.999	0.996
Q08188	O43548	0.446	0.993	0.989
Q13324	Q13324	1.000	1.000	1.000
Q13324	P34998	0.745	0.905	0.896
Q13324	P43220	0.301	0.871	0.823
Q14393	Q14393	1.000	1.000	1.000
Q15696	Q15696	1.000	1.000	1.000
Q16853	Q16853	1.000	1.000	1.000
Q4VXU2	Q4VXU2	1.000	1.000	1.000
Q4VXU2	Q13310	0.649	0.985	0.975
Q5SZB4	Q5SZB4	1.000	1.000	1.000
Q5XPI4	Q5XPI4	1.000	1.000	1.000
Q6P1Q9	Q6P1Q9	1.000	1.000	1.000
Q6P1Q9	Q96IZ6	0.984	1.000	1.000
Q6UWZ7	Q6UWZ7	1.000	1.000	1.000
Q76LX8	Q76LX8	1.000	1.000	1.000
Q7Z6M3	Q7Z6M3	1.000	1.000	1.000
Q86YD5	Q86YD5	1.000	1.000	1.000
Q8IZF0	Q8IZF0	1.000	1.000	1.000
Q8N608	Q8N608	1.000	1.000	1.000
Q8N608	P42658	0.528	0.975	0.903
Q8NFH8	Q8NFH8	1.000	1.000	1.000
Q8TE23	Q8TE23	1.000	1.000	1.000
Q8TE23	Q7RTX0	0.304	0.986	0.972
Q92484	Q92484	1.000	1.000	1.000
Q96A72	Q96A72	1.000	1.000	1.000
Q96GC5	Q96GC5	1.000	1.000	1.000
Q96LB9	Q96LB9	1.000	1.000	1.000
Q96LB9	Q96LB8	0.618	0.991	0.997
Q96SI1	Q96SI1	1.000	1.000	1.000
Q96SI1	Q719H9	0.797	0.908	1.000
Q9BQ65	Q9BQ65	1.000	1.000	1.000
Q9BV90	Q9BV90	1.000	1.000	1.000
Q9BYD3	Q9BYD3	1.000	1.000	1.000
Q9H0C3	Q9H0C3	1.000	1.000	1.000
Q9H4E5	Q9H4E5	1.000	1.000	1.000
Q9HAN9	Q9HAN9	1.000	1.000	1.000
Q9HAN9	Q96T66	0.512	0.896	0.917
Q9NP92	Q9NP92	1.000	1.000	1.000
Q9NRY2	Q9NRY2	1.000	1.000	1.000
Q9NYP3	Q9NYP3	1.000	1.000	1.000
Q9P2R7	Q9P2R7	1.000	1.000	1.000
Q9UI43	Q9UI43	1.000	1.000	1.000
Q9ULL4	Q9ULL4	1.000	1.000	1.000
Q9ULL4	O15031	0.401	0.972	0.982
Q9Y2J8	Q9Y2J8	1.000	1.000	1.000
Q9Y2J8	Q9ULW8	0.517	1.000	1.000
Q9Y2J8	Q9ULC6	0.521	1.000	1.000
Q9Y4Z0	Q9Y4Z0	1.000	1.000	1.000
A1L1A6	A1L1A6	1.000	1.000	1.000
M5A8F1	M5A8F1	1.000	1.000	1.000
O14842	O14842	1.000	1.000	1.000
O43704	O43704	1.000	1.000	1.000
O43704	P50225	0.537	0.986	0.986
O43704	P0DMM9	0.530	0.986	0.986
O43704	Q06520	0.414	0.861	0.870
O75461	O75461	1.000	1.000	1.000
O94941	O94941	1.000	1.000	1.000
P00746	P00746	1.000	1.000	1.000
P00746	P08217	0.338	0.960	0.959
P00746	P49862	0.314	0.901	0.874
P03971	P03971	1.000	1.000	1.000
P08709	P08709	1.000	1.000	1.000
P08709	P00740	0.407	0.871	0.926
P10155	P10155	1.000	1.000	1.000
P15923	P15923	1.000	1.000	1.000
P15923	P15884	0.518	1.000	1.000
P21246	P21246	1.000	1.000	1.000
P26373	P26373	1.000	1.000	1.000
P30414	P30414	1.000	1.000	1.000
P35268	P35268	1.000	1.000	1.000
P42081	P42081	1.000	1.000	1.000
P48067	P48067	1.000	1.000	1.000
P51575	P51575	1.000	1.000	1.000
P51575	P56373	0.465	0.892	0.887
P56373	P56373	1.000	1.000	1.000
P56373	P51575	0.465	0.887	0.892
P62899	P62899	1.000	1.000	1.000
P83881	P83881	1.000	1.000	1.000
Q08722	Q08722	1.000	1.000	1.000
Q13349	Q13349	1.000	1.000	1.000
Q13349	P20702	0.656	0.988	0.989
Q14406	Q14406	1.000	1.000	1.000
Q14406	P01241	0.792	1.000	1.000
Q17RH7	Q17RH7	1.000	1.000	1.000
Q502W6	Q502W6	1.000	1.000	1.000
Q5T0F9	Q5T0F9	1.000	1.000	1.000
Q60I27	Q60I27	1.000	1.000	1.000
Q6P1X5	Q6P1X5	1.000	1.000	1.000
Q6UX52	Q6UX52	1.000	1.000	1.000
Q76N89	Q76N89	1.000	1.000	1.000
Q7Z6M4	Q7Z6M4	1.000	1.000	1.000
Q86YH6	Q86YH6	1.000	1.000	1.000
Q8IZF2	Q8IZF2	1.000	1.000	1.000
Q8N6I1	Q8N6I1	1.000	1.000	1.000
Q8NFJ6	Q8NFJ6	1.000	1.000	1.000
Q8TE67	Q8TE67	1.000	1.000	1.000
Q8TE67	Q8TE68	0.304	0.990	0.945
Q92536	Q92536	1.000	1.000	1.000
Q96AH0	Q96AH0	1.000	1.000	1.000
Q96GX2	Q96GX2	1.000	1.000	1.000
Q96LR2	Q96LR2	1.000	1.000	1.000
Q96SN7	Q96SN7	1.000	1.000	1.000
Q96SN7	Q9BRQ5	0.567	0.870	0.908
Q9BQ69	Q9BQ69	1.000	1.000	1.000
Q9BVC5	Q9BVC5	1.000	1.000	1.000
Q9BYH8	Q9BYH8	1.000	1.000	1.000
Q9H0C5	Q9H0C5	1.000	1.000	1.000
Q9H0C5	Q9BX70	0.775	0.988	0.922
Q9H4I2	Q9H4I2	1.000	1.000	1.000
Q9H4I2	Q9UKY1	0.351	0.927	0.940
Q9H4I2	Q9Y6X8	0.329	0.983	0.981
Q9HAU0	Q9HAU0	1.000	1.000	1.000
Q9NP94	Q9NP94	1.000	1.000	1.000
Q9NS37	Q9NS37	1.000	1.000	1.000
Q9NYS0	Q9NYS0	1.000	1.000	1.000
Q9P2W1	Q9P2W1	1.000	1.000	1.000
Q9UIA0	Q9UIA0	1.000	1.000	1.000
Q9ULQ0	Q9ULQ0	1.000	1.000	1.000
Q9ULQ0	Q5VSL9	0.713	0.963	0.945
Q9Y2K2	Q9Y2K2	1.000	1.000	1.000
Q9Y575	Q9Y575	1.000	1.000	1.000
A1Z1Q3	A1Z1Q3	1.000	1.000	1.000
O00142	O00142	1.000	1.000	1.000
O14843	O14843	1.000	1.000	1.000
O14843	P46093	0.302	0.815	0.809
O43716	O43716	1.000	1.000	1.000
O75462	O75462	1.000	1.000	1.000
O94953	O94953	1.000	1.000	1.000
O94953	O75164	0.502	0.988	1.000
P00749	P00749	1.000	1.000	1.000
P03973	P03973	1.000	1.000	1.000
P03973	Q14508	0.346	0.902	0.887
P08729	P08729	1.000	1.000	1.000
P10242	P10242	1.000	1.000	1.000
P15976	P15976	1.000	1.000	1.000
P21291	P21291	1.000	1.000	1.000
P26715	P26715	1.000	1.000	1.000
P26715	P26717	0.760	1.000	1.000
P30518	P30518	1.000	1.000	1.000
P30518	P30559	0.437	0.841	0.810
P35318	P35318	1.000	1.000	1.000
P42127	P42127	1.000	1.000	1.000
P48163	P48163	1.000	1.000	1.000
P51654	P51654	1.000	1.000	1.000
P57071	P57071	1.000	1.000	1.000
P62906	P62906	1.000	1.000	1.000
P83916	P83916	1.000	1.000	1.000
Q08830	Q08830	1.000	1.000	1.000
Q13351	Q13351	1.000	1.000	1.000
Q14469	Q14469	1.000	1.000	1.000
